temp,ts
73.96,1341561367532
73.96,1341561373315
73.85,1341561379098
73.96,1341561384881
73.96,1341561390665
73.85,1341561396444
73.85,1341561402228
73.85,1341561408011
73.85,1341561413794
73.85,1341561419577
73.85,1341561425361
73.85,1341561431140
73.85,1341561436923
73.85,1341561442707
73.85,1341561448490
73.85,1341561454273
73.85,1341561460057
73.85,1341561465836
73.85,1341561471619
73.85,1341561477402
73.85,1341561483186
73.85,1341561488969
73.85,1341561494752
73.85,1341561500532
73.85,1341561506315
73.85,1341561512098
73.74,1341561517882
73.74,1341561523665
73.74,1341561529448
73.74,1341561535227
73.74,1341561541011
73.74,1341561546794
73.74,1341561552577
73.74,1341561558361
73.74,1341561564144
73.74,1341561569923
73.85,1341561575707
73.85,1341561581490
73.85,1341561587273
73.85,1341561593057
73.85,1341561598840
73.85,1341561604619
73.96,1341561610402
73.96,1341561616186
73.96,1341561621969
73.96,1341561627752
74.07,1341561633536
74.07,1341561639315
74.07,1341561645098
73.96,1341561650881
74.07,1341561656665
74.07,1341561662448
74.07,1341561668231
74.07,1341561674010
73.96,1341561679794
73.96,1341561685577
73.96,1341561691361
73.96,1341561697144
73.96,1341561702927
73.96,1341561708706
73.96,1341561714490
73.96,1341561720273
73.96,1341561726056
73.96,1341561731840
73.96,1341561737623
73.96,1341561743402
73.96,1341561749186
73.96,1341561754969
73.85,1341561760752
73.85,1341561766536
73.85,1341561772315
73.85,1341561778098
73.85,1341561783881
73.85,1341561789665
73.85,1341561795448
73.85,1341561801232
73.85,1341561807011
73.85,1341561812794
73.85,1341561818577
73.74,1341561824361
73.85,1341561830144
73.85,1341561835927
73.74,1341561841706
73.74,1341561847490
73.74,1341561853273
73.74,1341561859056
73.74,1341561864840
73.85,1341561870623
73.85,1341561876402
73.85,1341561882185
73.85,1341561887969
73.85,1341561893752
73.85,1341561899536
73.85,1341561905319
73.85,1341561911098
73.85,1341561916881
73.85,1341561922665
73.85,1341561928448
73.74,1341561934231
73.74,1341561940015
73.74,1341561945794
73.85,1341561951577
73.85,1341561957360
73.85,1341561963144
73.96,1341561968927
73.96,1341561974710
74.07,1341561980490
74.07,1341561986273
74.07,1341561992056
74.07,1341561997839
74.07,1341562003623
74.07,1341562009406
74.07,1341562015185
74.07,1341562020969
74.19,1341562026752
74.07,1341562032535
74.19,1341562038319
74.07,1341562044102
74.19,1341562049881
74.07,1341562055664
74.07,1341562061448
74.07,1341562067231
74.07,1341562073014
74.07,1341562078794
74.07,1341562084577
73.96,1341562090360
74.07,1341562096144
73.96,1341562101927
73.96,1341562107710
73.96,1341562113490
73.96,1341562119273
73.96,1341562125056
73.96,1341562130840
73.85,1341562136623
73.85,1341562142406
73.85,1341562148185
73.74,1341562153969
73.74,1341562159752
73.74,1341562165535
73.74,1341562171319
73.74,1341562177102
73.62,1341562182881
73.62,1341562188664
73.62,1341562194448
73.62,1341562200231
73.62,1341562206014
73.62,1341562211794
73.62,1341562217577
73.62,1341562223360
73.62,1341562229144
73.62,1341562234927
73.51,1341562240710
73.62,1341562246489
73.62,1341562252273
73.62,1341562258056
73.51,1341562263839
73.51,1341562269623
73.51,1341562275406
73.62,1341562281185
73.51,1341562286969
73.62,1341562292752
73.62,1341562298535
73.62,1341562304319
73.62,1341562310102
73.62,1341562315881
73.62,1341562321664
73.62,1341562327448
73.62,1341562333231
73.62,1341562339014
73.62,1341562344798
73.62,1341562350577
73.62,1341562356360
73.62,1341562362143
73.62,1341562367927
73.62,1341562373710
73.62,1341562379494
73.62,1341562385273
73.62,1341562391056
73.62,1341562396839
73.62,1341562402623
73.62,1341562408406
73.51,1341562414185
73.51,1341562419968
73.51,1341562425752
73.51,1341562431535
73.51,1341562437318
73.62,1341562443102
73.62,1341562448881
73.62,1341562454664
73.62,1341562460448
73.74,1341562466231
73.74,1341562472014
73.62,1341562477797
73.74,1341562483577
73.74,1341562489360
73.74,1341562495143
73.74,1341562500927
73.74,1341562506710
73.74,1341562512493
73.74,1341562518273
73.74,1341562524056
73.74,1341562529839
73.85,1341562535623
73.74,1341562541406
73.74,1341562547189
73.74,1341562552969
73.85,1341562558752
73.74,1341562564535
73.74,1341562570319
73.85,1341562576102
73.85,1341562581885
73.85,1341562587664
73.85,1341562593448
73.74,1341562599231
73.74,1341562605014
73.85,1341562610798
73.85,1341562616581
73.74,1341562622360
73.74,1341562628143
73.74,1341562633927
73.74,1341562639710
73.74,1341562645493
73.62,1341562651273
73.62,1341562657056
73.62,1341562662839
73.62,1341562668623
73.62,1341562674406
73.62,1341562680189
73.62,1341562685968
73.62,1341562691752
73.62,1341562697535
73.62,1341562703318
73.62,1341562709102
73.62,1341562714885
73.62,1341562720664
73.62,1341562726447
73.62,1341562732231
73.62,1341562738014
73.62,1341562743797
73.62,1341562749581
73.62,1341562755360
73.62,1341562761143
73.51,1341562766927
73.62,1341562772710
73.62,1341562778493
73.62,1341562784277
73.62,1341562790056
73.62,1341562795839
73.62,1341562801622
73.62,1341562807406
73.62,1341562813189
73.62,1341562818968
73.62,1341562824752
73.51,1341562830535
73.62,1341562836318
73.62,1341562842102
73.51,1341562847885
73.51,1341562853664
73.51,1341562859447
73.51,1341562865231
73.51,1341562871014
73.51,1341562876797
73.51,1341562882581
73.51,1341562888360
73.40,1341562894143
73.51,1341562899926
73.51,1341562905710
73.40,1341562911493
73.51,1341562917277
73.51,1341562923056
73.51,1341562928839
73.51,1341562934622
73.51,1341562940406
73.62,1341562946189
73.62,1341562951972
73.62,1341562957751
73.62,1341562963535
73.62,1341562969318
73.62,1341562975102
73.62,1341562980885
73.62,1341562986668
73.74,1341562992447
73.74,1341562998231
73.74,1341563004014
73.74,1341563009797
73.74,1341563015581
73.74,1341563021364
73.85,1341563027143
73.74,1341563032927
73.74,1341563038710
73.85,1341563044493
73.74,1341563050276
73.74,1341563056056
73.74,1341563061839
73.74,1341563067622
73.74,1341563073406
73.74,1341563079189
73.74,1341563084972
73.74,1341563090751
73.74,1341563096535
73.74,1341563102318
73.85,1341563108101
73.74,1341563113885
73.74,1341563119668
73.74,1341563125447
73.74,1341563131231
73.74,1341563137014
73.74,1341563142797
73.74,1341563148580
73.85,1341563154364
73.85,1341563160143
73.74,1341563165926
73.74,1341563171710
73.74,1341563177493
73.74,1341563183276
73.74,1341563189060
73.74,1341563194839
73.74,1341563200622
73.74,1341563206406
73.85,1341563212189
73.74,1341563217972
73.74,1341563223751
73.74,1341563229535
73.74,1341563235318
73.74,1341563241101
73.74,1341563246885
73.74,1341563252668
